date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:30:21	3216/3216	---M--	200	added ('OK')	image/png	etag:%22ca6a6c23ecf2d51:0%22	https://www.listadefornecedoresoficial.com/builder/elements/images/marker-arrow-down-light.png	C:/My%20Web%20Sites/politica-de-privacidade/www.listadefornecedoresoficial.com/builder/elements/images/marker-arrow-down-light.png	(from https://www.listadefornecedoresoficial.com/builder/elements/css/style.css)
10:30:22	3230/3230	---M--	200	added ('OK')	image/png	etag:%22ca6a6c23ecf2d51:0%22	https://www.listadefornecedoresoficial.com/builder/elements/images/marker-arrow-up-dark.png	C:/My%20Web%20Sites/politica-de-privacidade/www.listadefornecedoresoficial.com/builder/elements/images/marker-arrow-up-dark.png	(from https://www.listadefornecedoresoficial.com/builder/elements/css/style.css)
10:30:23	3209/3209	---M--	200	added ('OK')	image/png	etag:%22ca6a6c23ecf2d51:0%22	https://www.listadefornecedoresoficial.com/builder/elements/images/marker-arrow-up-light.png	C:/My%20Web%20Sites/politica-de-privacidade/www.listadefornecedoresoficial.com/builder/elements/images/marker-arrow-up-light.png	(from https://www.listadefornecedoresoficial.com/builder/elements/css/style.css)
10:30:25	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225974e25ecf2d51:0%22	https://www.listadefornecedoresoficial.com/fonts/fontawesome-webfont.eot?v=4.7.0	C:/My%20Web%20Sites/politica-de-privacidade/www.listadefornecedoresoficial.com/fonts/fontawesome-webfont3e6e.eot	(from https://www.listadefornecedoresoficial.com/Content/font-awesome.css)
10:30:27	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225974e25ecf2d51:0%22	https://www.listadefornecedoresoficial.com/fonts/fontawesome-webfont.eot?	C:/My%20Web%20Sites/politica-de-privacidade/www.listadefornecedoresoficial.com/fonts/fontawesome-webfontd41d.eot	(from https://www.listadefornecedoresoficial.com/Content/font-awesome.css)
10:30:28	1245/1245	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Mar%202020%2016:30:28%20GMT	https://www.listadefornecedoresoficial.com/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/My%20Web%20Sites/politica-de-privacidade/www.listadefornecedoresoficial.com/fonts/fontawesome-webfont3e6e.woff2	(from https://www.listadefornecedoresoficial.com/Content/font-awesome.css)
10:30:30	98024/98024	---MCZ	200	added ('OK')	font/x-woff	etag:W/%225974e25ecf2d51:0%22	https://www.listadefornecedoresoficial.com/fonts/fontawesome-webfont.woff?v=4.7.0	C:/My%20Web%20Sites/politica-de-privacidade/www.listadefornecedoresoficial.com/fonts/fontawesome-webfont3e6e.woff	(from https://www.listadefornecedoresoficial.com/Content/font-awesome.css)
10:30:33	165548/165548	---M--	200	added ('OK')	application/octet-stream	etag:%225974e25ecf2d51:0%22	https://www.listadefornecedoresoficial.com/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/My%20Web%20Sites/politica-de-privacidade/www.listadefornecedoresoficial.com/fonts/fontawesome-webfont3e6e.ttf	(from https://www.listadefornecedoresoficial.com/Content/font-awesome.css)
10:30:33	447050/447050	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225974e25ecf2d51:0%22	https://www.listadefornecedoresoficial.com/fonts/fontawesome-webfont.svg?v=4.7.0	C:/My%20Web%20Sites/politica-de-privacidade/www.listadefornecedoresoficial.com/fonts/fontawesome-webfont3e6e.svg	(from https://www.listadefornecedoresoficial.com/Content/font-awesome.css)
10:30:35	123928/123928	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22b194b23ecf2d51:0%22	https://www.listadefornecedoresoficial.com/Builder/elements/css/fonts/iconfont.eot?-8vg322	C:/My%20Web%20Sites/politica-de-privacidade/www.listadefornecedoresoficial.com/Builder/elements/css/fonts/iconfontcbcf.eot	(from https://www.listadefornecedoresoficial.com/builder/elements/css/iconfont-style.css)
10:30:36	123836/123836	---MCZ	200	added ('OK')	font/x-woff	etag:W/%22d6c4d23ecf2d51:0%22	https://www.listadefornecedoresoficial.com/Builder/elements/css/fonts/iconfont.woff?-8vg322	C:/My%20Web%20Sites/politica-de-privacidade/www.listadefornecedoresoficial.com/Builder/elements/css/fonts/iconfontcbcf.woff	(from https://www.listadefornecedoresoficial.com/builder/elements/css/iconfont-style.css)
10:30:37	123928/123928	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22b194b23ecf2d51:0%22	https://www.listadefornecedoresoficial.com/Builder/elements/css/fonts/iconfont.eot?	C:/My%20Web%20Sites/politica-de-privacidade/www.listadefornecedoresoficial.com/Builder/elements/css/fonts/iconfontd41d.eot	(from https://www.listadefornecedoresoficial.com/builder/elements/css/iconfont-style.css)
10:30:40	2758/2758	---M--	200	added ('OK')	application/octet-stream	etag:0x8D3A74FEEB58995	https://blob.contato.io/machine-user-images/img-18341-20160708135053.png	C:/My%20Web%20Sites/politica-de-privacidade/blob.contato.io/machine-user-images/img-18341-20160708135053.png	(from https://www.listadefornecedoresoficial.com/Content/carousel.v2.css)
10:30:40	2849/2849	---M--	200	added ('OK')	application/octet-stream	etag:0x8D3A74FCFD2AEBD	https://blob.contato.io/machine-user-images/img-18341-20160708135001.png	C:/My%20Web%20Sites/politica-de-privacidade/blob.contato.io/machine-user-images/img-18341-20160708135001.png	(from https://www.listadefornecedoresoficial.com/Content/carousel.v2.css)
10:30:41	123760/123760	---M--	200	added ('OK')	application/octet-stream	etag:%22b194b23ecf2d51:0%22	https://www.listadefornecedoresoficial.com/Builder/elements/css/fonts/iconfont.ttf?-8vg322	C:/My%20Web%20Sites/politica-de-privacidade/www.listadefornecedoresoficial.com/Builder/elements/css/fonts/iconfontcbcf.ttf	(from https://www.listadefornecedoresoficial.com/builder/elements/css/iconfont-style.css)
10:30:41	337949/337949	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22b194b23ecf2d51:0%22	https://www.listadefornecedoresoficial.com/Builder/elements/css/fonts/iconfont.svg?-8vg322	C:/My%20Web%20Sites/politica-de-privacidade/www.listadefornecedoresoficial.com/Builder/elements/css/fonts/iconfontcbcf.svg	(from https://www.listadefornecedoresoficial.com/builder/elements/css/iconfont-style.css)
